Term,Term Descr,Crse ID,Crse Offer Nbr,Session Code,Associated Class,Subject,Subject Descr,Catalog Nbr,Class Nbr,Class Section,Combined Section,Course Title Long,CRAS Crse Component,Section Enrl Cnt,Section Avg Wkly Mtg Hrs,Section Dist Hrs,Units Minimum,Units Maximum,DeptID (Class),Dept Descr (Class),Class Acad Group,Class Acad Group Descrshort,Class Mtg Nbr,CRAS Contact Percent,Instr Appor Dist Hrs,Instr Appor Wkly Mtg Hrs,Appor Student Credit Hours,Class Instr Appt DeptID,Appt Dept Descr,Appt Dept Grp,EG Rank IPEDS,EG Rank IPEDS Descr,Acad Rank Title Mod Descrshort,Tenure Status,Tenure Status Descr,Jobcode,Jobcode Descr
2380,Spring 2022,005042,1,1,1,ECON,Economics,401,51326,104, ,Intermed Micro Thry,DIS,9,1.5,1.33,4.00,4.00,175000,Economics Department,LSA,L S A,1,100,1.33,1.5,11.97,175000,LSA Economics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,005042,1,1,1,ECON,Economics,401,51327,105, ,Intermed Micro Thry,DIS,18,1.5,1.33,4.00,4.00,175000,Economics Department,LSA,L S A,1,100,1.33,1.5,23.94,175000,LSA Economics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,005044,1,1,1,ECON,Economics,251,52487,101, ,Intr Stat&Metric II,LEC,24,3.0,3.00,4.00,4.00,175000,Economics Department,LSA,L S A,1,100,3.00,3.0,72.00,175000,LSA Economics,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2380,Spring 2022,005044,1,1,1,ECON,Economics,251,52488,102, ,Intr Stat&Metric II,DIS,7,1.0,1.00,4.00,4.00,175000,Economics Department,LSA,L S A,1,100,1.00,1.0,7.00,175000,LSA Economics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,005044,1,1,1,ECON,Economics,251,52489,103, ,Intr Stat&Metric II,DIS,17,1.0,1.00,4.00,4.00,175000,Economics Department,LSA,L S A,1,100,1.00,1.0,17.00,175000,LSA Economics,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,005126,1,1,1,ENGLISH,English Lang & Literature,225,50237,101, ,Acad Argumentation,REC,4,3.0,3.00,3.00,3.00,175500,English Language & Lit Dept,LSA,L S A,1,100,3.00,3.0,12.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2380,Spring 2022,005131,1,1,1,ENGLISH,English Lang & Literature,318,53346,101, ,Genre Studies,LEC,6,3.0,3.00,3.00,3.00,175500,English Language & Lit Dept,LSA,L S A,1,100,3.00,3.0,18.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,005132,1,1,1,ENGLISH,English Lang & Literature,323,50240,101, ,Creat Writ Fict,SEM,7,3.0,3.00,3.00,3.00,175500,English Language & Lit Dept,LSA,L S A,1,100,3.00,3.0,21.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2380,Spring 2022,005133,1,1,1,ENGLISH,English Lang & Literature,340,53348,101, ,Studies in Poetry,SEM,2,3.0,3.00,3.00,3.00,175500,English Language & Lit Dept,LSA,L S A,1,100,3.00,3.0,6.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,005145,1,1,1,ENGLISH,English Lang & Literature,362,53349,101,C,The American Novel,LEC,12,3.0,3.00,3.00,3.00,175500,English Language & Lit Dept,LSA,L S A,1,100,3.00,3.0,36.00,175500,LSA English Language & Lit.,COLLEGE_OF_LSA,2,Associate Professor, ,TEN,Tenure,201500,ASSOC PROFESSOR
2380,Spring 2022,005207,1,1,1,FRENCH,French,103,52485,101, ,Elementary Review,REC,9,4.0,4.00,4.00,4.00,186500,Romance Languages Department,LSA,L S A,1,100,4.00,4.0,36.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,005213,1,1,1,FRENCH,French,231,50253,101, ,Second Year,REC,7,4.0,4.00,4.00,4.00,186500,Romance Languages Department,LSA,L S A,1,100,4.00,4.0,28.00,186500,LSA Romance Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202880,LEO Lecturer IV
2380,Spring 2022,005289,1,1,1,EARTH,Earth & Environmental Sciences,102,53313,101, ,Energy from Earth,LEC,58,1.0,1.00,1.00,1.00,177000,Earth & Environmental Sciences,LSA,L S A,1,100,1.00,1.0,58.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,005301,1,1,1,EARTH,Earth & Environmental Sciences,305,52917,101, ,Sediments,LEC,9,3.0,3.00,4.00,4.00,177000,Earth & Environmental Sciences,LSA,L S A,1,100,3.00,3.0,27.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,1,Professor, ,TEN,Tenure,201000,PROFESSOR
2380,Spring 2022,005301,1,1,1,EARTH,Earth & Environmental Sciences,305,52918,102, ,Sediments,LAB,9,2.0,1.00,4.00,4.00,177000,Earth & Environmental Sciences,LSA,L S A,1,100,1.00,2.0,9.00,177000,LSA Earth & Environmental Sci.,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,005340,1,1,1,GERMAN,German,100,50264,101, ,Intensive Elem Ger,REC,7,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,2,50,4.00,4.0,28.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2380,Spring 2022,005340,1,1,1,GERMAN,German,100,50264,101, ,Intensive Elem Ger,REC,7,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,2,25,2.00,2.0,14.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202820,LEO Lecturer I
2380,Spring 2022,005340,1,1,1,GERMAN,German,100,50264,101, ,Intensive Elem Ger,REC,7,8.0,8.00,8.00,8.00,178000,Germanic Languages & Lit Dept,LSA,L S A,2,25,2.00,2.0,14.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,005345,1,1,1,GERMAN,German,231,50265,101, ,Second-Year,REC,4,4.0,4.00,4.00,4.00,178000,Germanic Languages & Lit Dept,LSA,L S A,1,100,4.00,4.0,16.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202860,LEO Lecturer III
2380,Spring 2022,005348,1,1,1,GERMAN,German,325,51282,101, ,Interm German,REC,3,3.0,3.00,3.00,3.00,178000,Germanic Languages & Lit Dept,LSA,L S A,1,100,3.00,3.0,9.00,178000,LSA Germanic Languages & Lit.,COLLEGE_OF_LSA,5,Lecturer, ,NOT,Non Tenure Not On Track,202840,LEO Lecturer II
2380,Spring 2022,005654,1,1,1,LATIN,Latin,232,51920,101, ,Vergil-Aeneid,REC,3,4.0,4.00,4.00,4.00,174000,Classical Studies Department,LSA,L S A,1,100,4.00,4.0,12.00,174000,LSA Classical Studies,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
2380,Spring 2022,005738,1,1,1,MATH,Mathematics,451,50315,101, ,Adv Calculus I,LEC,15,3.0,3.00,3.00,3.00,183000,Mathematics Department,LSA,L S A,1,100,3.00,3.0,45.00,183000,LSA Mathematics,COLLEGE_OF_LSA,3,Assistant Professor, ,NOT,Non Tenure Not On Track,202001,Asst Professor
2380,Spring 2022,005845,1,1,1,PHIL,Philosophy,101,53074,101, ,Intro to Phil,LEC,26,2.0,2.00,2.00,2.00,184000,Philosophy Department,LSA,L S A,1,100,2.00,2.0,52.00,184000,LSA Philosophy,COLLEGE_OF_LSA,6,Graduate Student Instructor, ,NA,Not Applicable,205000,GRAD STU INSTR
